i;T_Z;v_z;CX;CY;k;R;D_12;D_23;safety_radius;eta_vf;eta_apf;v_f;v_cruis;k_f;distance_12;p12_APF;p23;angle_1_APF;angle_2_APF;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
20;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.21503557070948714;6.053779849079984;3.3295070155471658;1.1200000393782756;-1.7970562298654356;0.006779259070754051;0.2514647841453552;0.29703235626220703;0.48725869672594135;-1.0523195617524135;-0.16456610950904849;0.5;0.45005022966646385;0.21784120541615426;0.05178428203740044;0.27324890468697066;-0.05297521501779556;0.45803123712539673;0.2952313721179962;0.6587845230131012;-0.8229141036528107;0.7917766257440539;0.3;-0.2923536723240572;-0.06730029924627233;-0.08221058225020128;0.4513012072007695;0.8492271304130554;-0.5589832663536072;0.2991311550140381;0.7067484306772707;2.5065929118943555;4.353864657243731;0.8007126278305309;-0.7497998337782349;-0.2809642710975997;0.7742471470352319;-0.5870796934633672;
21;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2150181890809124;6.0800355032962035;3.3553224541267426;1.0433710536049445;-1.887086433761242;0.01815672032535076;0.2559202015399933;0.2990321218967438;0.4796786763434896;-1.0324965516553226;-0.1671262746318991;0.5;0.4320529097285303;0.2516550877592394;0.06136201129820379;0.2810857103159172;-0.058087386190891266;0.4569666087627411;0.2968929708003998;0.6618220651410177;-0.8293467477719393;0.800491204266518;0.3;-0.28511876741876646;-0.09331285262815275;-0.08659926293276791;0.4476353234999258;0.8366628289222717;-0.5649406909942627;0.3009927272796631;0.7042240088125546;2.5259757063548034;4.36152751384655;0.7978561621142182;-0.749248346680295;-0.2742286827092929;0.7617379942542423;-0.592363559265192;
22;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.22002928936368277;6.104635861728265;3.383814345202259;0.9468551708756093;-1.9741179819985422;0.02950422279536724;0.2598993480205536;0.30220499634742737;0.4720662577433814;-1.012934437875356;-0.1692159080399912;0.5;0.4057910957838104;0.29211913080552326;0.07008333237374828;0.2891112611011059;-0.06490390002727509;0.45864540338516235;0.30473873019218445;0.6679914432392395;-0.8343849924240345;0.8261270683592506;0.3;-0.27592872051269257;-0.11774269062760705;-0.09249677207854434;0.44687113432240166;0.8215348720550537;-0.5720406770706177;0.30097493529319763;0.7014776588031798;2.5494293527782244;4.372145852224671;0.794620680770467;-0.7490679040544848;-0.2651778675220496;0.7466280816496053;-0.5985584638228226;
23;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.22875782391533053;6.135012604036276;3.4129150006531037;0.820038044266638;-2.078218650766058;0.04329101741313934;0.2640116214752197;0.30480459332466125;0.4626723906370848;-0.9896174038339131;-0.1715134080170283;0.5;0.3655858919016439;0.34109669544350546;0.07984960660330373;0.2981212910195703;-0.07397406548261642;0.46042710542678833;0.31122660636901855;0.6759248745106453;-0.8414447006906028;0.8582572275875885;0.3;-0.2621999908809516;-0.14577779248578604;-0.10019406457071159;0.4458493261782097;0.8071198463439941;-0.5782009363174438;0.3037174940109253;0.6987129024078741;2.5714702999625008;4.381179248935013;0.7912233396075716;-0.7482200712747998;-0.2572957405035926;0.7322978392165141;-0.6039305103678031;
24;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2358935553975151;6.1632831143954245;3.4394892424327477;0.7153054962789482;-2.1688911756745686;0.05498271435499191;0.26795217394828796;0.3065609931945801;0.45516731932026644;-0.9682776275520575;-0.1697928464923576;0.5;0.32792403213763904;0.3774464586488959;0.08777511756875582;0.30569681981317753;-0.08120916038751602;0.4605593979358673;0.31415194272994995;0.681423933196098;-0.8483754347678961;0.8782664610613055;0.3;-0.2479229537042279;-0.168920718168528;-0.10600145575793882;0.4436673261190145;0.7947590947151184;-0.5842983722686768;0.30379214882850647;0.6973089361671707;2.5911138076648523;4.394185430684053;0.7880363606151504;-0.7484761388192019;-0.24654568596888907;0.7199114808331982;-0.6089529408655656;
25;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.24017175078480552;6.189039756566482;3.470122107569406;0.6392635799585855;-2.2492336921927607;0.0630418062210083;0.27202481031417847;0.3058512210845947;0.45090499797820077;-0.950705985829108;-0.16304020088186189;0.5;0.298302300045341;0.40126766352107085;0.0928720362255424;0.31215157666628557;-0.08781597763299942;0.45890551805496216;0.31499242782592773;0.6853098210533779;-0.8565604352160051;0.8889842352756405;0.3;-0.23356630282174928;-0.18827315843257875;-0.11117260791517435;0.4400782022117043;0.7799409031867981;-0.5899586081504822;0.3071499466896057;0.6945566695504808;2.613561672353401;4.403561601062817;0.7842590556865705;-0.747156256292856;-0.2383690313544012;0.7052252775575125;-0.6137955112859222;
26;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2399655561255728;6.219575974596666;3.50499886150844;0.5861491347513172;-2.332951660365048;0.07172952592372894;0.27633753418922424;0.30784380435943604;0.4464229101567618;-0.9315339403378405;-0.15499900596030303;0.5;0.2765785325286559;0.41653849203200327;0.09938737917659453;0.31799138339242455;-0.09173326939344406;0.45201730728149414;0.315542072057724;0.6838018019341239;-0.8679246077549192;0.870298563610454;0.3;-0.21700484183219743;-0.20714463213267917;-0.1134337535766638;0.4313028440682262;0.765036404132843;-0.5967478156089783;0.3068910539150238;0.6931033861124417;2.637074253753521;4.420140779243332;0.7798185212335692;-0.7467531056732674;-0.22467025888230202;0.6903610935655162;-0.6192148414972085;
27;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.24442889604858645;6.245071313525191;3.531816932487251;0.516943442574417;-2.4120634419998015;0.07947573065757751;0.27965429425239563;0.3121824860572815;0.4422450698501869;-0.9150644233089866;-0.14868257283445319;0.5;0.24711264087798906;0.4346669330859043;0.10418699474537642;0.32312098756098606;-0.09721558541059494;0.44854971766471863;0.31455305218696594;0.6857711924276498;-0.8769504296545912;0.8708304804380588;0.3;-0.1999556224924593;-0.22364648227426495;-0.11721114765984086;0.4261850694372921;0.7536138892173767;-0.6015266180038452;0.3062865138053894;0.6918748108015044;2.6548665028326597;4.432055440730946;0.7762990727077299;-0.7459948482757919;-0.21478346452383046;0.6790144043897975;-0.6230049644562282;
28;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2507567570940442;6.265913839168087;3.5596719030237236;0.4473506433849967;-2.4947681078152386;0.08408820629119873;0.28332263231277466;0.31429481506347656;0.44086305170792495;-0.9020896441147597;-0.13902001845950518;0.5;0.21628920244231095;0.4507981598308372;0.10571712653542983;0.3284024482958584;-0.10503493994474411;0.4479779899120331;0.31041282415390015;0.6914384329852231;-0.8848181761032737;0.8902795922178759;0.3;-0.180796629337092;-0.2394004570178306;-0.12311460287845331;0.42403794421025004;0.7405666708946228;-0.606362521648407;0.3062213659286499;0.6901843341914912;2.6748537269204498;4.443931678357741;0.7725436275631177;-0.7448720692259364;-0.20491280334682074;0.6660794639720291;-0.626853801983089;
29;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.25302397312866987;6.280510241390747;3.590655780513979;0.40693258083819767;-2.5645511870023188;0.0876772552728653;0.2873305082321167;0.3149717152118683;0.4405644928427655;-0.8899009221709023;-0.12754384140977337;0.5;0.19789713157113825;0.45916960408537016;0.10746696842997912;0.3332474686406537;-0.11008740216493607;0.4451603889465332;0.3104321360588074;0.6935841449206919;-0.8925759879597449;0.8927864962553742;0.3;-0.16366405179025137;-0.25142410018054734;-0.1264538073439612;0.4200179789284785;0.7252947092056274;-0.6115695834159851;0.30687418580055237;0.6881480308136886;2.698079792554235;4.457352334268792;0.7682428434547309;-0.7433932997930787;-0.19381297258483005;0.6509553792263196;-0.6309508806744681;
