i;T_Z;v_z;CX;CY;k;R;D_12;D_23;safety_radius;eta_vf;eta_apf;v_f;v_cruis;k_f;distance_12;p12_APF;p23;angle_1_APF;angle_2_APF;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
20;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.3197117545146097;5.733601889248515;2.7295475828068;0.3523859595853225;1.3898406321136174;0.06958934664726257;0.368348091840744;0.29715001583099365;0.508241275356547;-0.788267771404714;0.3523859595853225;0.753340583605195;0.26000656376876774;0.7070492356998722;0.09559000302413935;0.4390530154107313;0.28541257977485657;0.6042208075523376;0.30360230803489685;0.6115585746398414;-0.23868435347364259;1.3898406321136174;0.10228748654934078;0.10061735139323162;0.01840865294345354;0.29547431491417975;0.606061672846683;0.8185951113700867;-0.5003986954689026;0.29894423484802246;0.6414927816562612;2.4908632293331574;4.266221541550969;0.8513164870739995;-0.7679790024840516;-0.3673527091333564;0.7417972111216815;-0.5371339663822382;
21;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.3162908108372152;5.737304137340609;2.7446085077380995;0.3876648367084902;1.3885293665916805;0.07153964787721634;0.37717145681381226;0.29684245586395264;0.5131361444517111;-0.7733938849900028;0.3876648367084902;0.7539163816603712;0.2850011753452747;0.6979715184645278;0.10003976541174381;0.446968608660265;0.29262450337409973;0.6033602356910706;0.305789589881897;0.6090553311256504;-0.22751271515102564;1.3885293665916805;0.10264939824935382;0.10094904301232911;0.01860617305760029;0.3027194076753326;0.6052208529968306;0.8030983805656433;-0.5076747536659241;0.30061784386634827;0.6381140588983921;2.5170957925870736;4.276204432461421;0.8503384729654733;-0.7707214733751008;-0.35925468554184065;0.7260262332281332;-0.5436002222201082;
22;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.30724555894617633;5.753322423563735;2.7651732111854375;0.4428171147773327;1.3846264569888416;0.07222366333007812;0.3898869752883911;0.29623687267303467;0.5218409921371757;-0.7554332455587871;0.4428171147773327;0.7563832424578786;0.32410005422223687;0.6834286826906206;0.10463366875230182;0.45822984355745316;0.29403921961784363;0.6024844646453857;0.30684083700180054;0.6078841786461088;-0.2255703619429357;1.3846264569888416;0.10279495035633246;0.10101869314529856;0.019026966494343364;0.30414108893237346;0.6043871612948201;0.7897950410842896;-0.5136719346046448;0.3011733889579773;0.6353619178715522;2.5396028492425016;4.285400118794612;0.8489836872493626;-0.7727592852633881;-0.3515912232333754;0.7125191125579508;-0.5488310569279823;
23;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.29576656621419084;5.7721584814207505;2.797276313857669;0.5065028534853789;1.3622908743207325;0.06931791454553604;0.40291184186935425;0.2944296598434448;0.5333584931816027;-0.7426561425026362;0.5065028534853789;0.7592339875363148;0.368321226271126;0.6639094231206746;0.10615003717264865;0.4693027841814217;0.2911999523639679;0.5984782576560974;0.30677348375320435;0.6046255973391474;-0.23162931674380016;1.3622908743207325;0.10322197651472081;0.10098633048891878;0.021366737935128253;0.30129858541285975;0.6006149314496102;0.7752119302749634;-0.5215948820114136;0.30184897780418396;0.6338488742475566;2.5656469971138685;4.304098985014492;0.8468229173807946;-0.7772150096478738;-0.3362229649791572;0.697490429310176;-0.5552171785093293;
24;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.2778377381535028;5.806207920324602;2.82083096381536;0.5938440396431444;1.3701131169653027;0.07853563874959946;0.4249010384082794;0.2947242856025696;0.5437555230996929;-0.7028104274112396;0.5938440396431444;0.7642531590176928;0.42763867546959733;0.6334098628148532;0.1212995062965592;0.48824202468976474;0.2945224642753601;0.599668025970459;0.3063009977340698;0.6050310269216934;-0.22583304055625542;1.3701131169653027;0.10288389890023941;0.10081908245424634;0.02050876071337714;0.30460437252078476;0.6017189020417967;0.7590584754943848;-0.5308324098587036;0.3046497106552124;0.6330712249409709;2.594997923259104;4.329667535204449;0.8452009515004263;-0.784052148635272;-0.31563725483161736;0.6806532606308575;-0.5623961353418654;
25;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.2609275632858525;5.835379073930153;2.8571404426492135;0.6591324748092112;1.3490000142455347;0.08214784413576126;0.4397786855697632;0.2962163984775543;0.5529112414388696;-0.6804313661762598;0.6591324748092112;0.7684198946024767;0.47060438207412797;0.6074542369541179;0.12920828234317405;0.500524109265175;0.2911810576915741;0.5959462523460388;0.3058260381221771;0.6021658487343814;-0.23262513292682666;1.3490000142455347;0.10311361896869381;0.10058773398742668;0.022683169710066085;0.30123983109031677;0.5982145693170454;0.7421546578407288;-0.5389036536216736;0.3062233328819275;0.6314552647423922;2.6245153097223866;4.351310085435915;0.8426379394936504;-0.7883014533792689;-0.2976903016126609;0.6633245125028019;-0.5686726837829397;
26;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.23939914782761557;5.8724838380502415;2.8945677050950502;1.3518112639062032;-0.26089342300284124;0.08647444099187851;0.4573574960231781;0.2982739806175232;0.5640377105654995;-0.6548586602409061;0.7380273697642512;0.5;0.4880592180005953;0.10861951815694715;0.13528036279193806;0.4682194478388728;0.28535032272338867;0.5906254053115845;0.30595308542251587;0.5983722841421296;-0.2441571911115605;1.3185007360771053;0.09999999999999998;-0.0257943844212034;0.09661599107979577;0.28277088428126834;0.6002870044195641;0.7269584536552429;-0.5451584458351135;0.3058890104293823;0.6295913144090949;2.6504105139834895;4.368097729246057;0.8399133771742433;-0.7906229873385004;-0.2834956314446276;0.6478961549213929;-0.5735080089795763;
27;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.2154623270762425;5.912095428864494;2.94041267369719;2.2535633613293746;-0.4488331576604623;0.08692978322505951;0.4717858135700226;0.3000861704349518;0.575276725804662;-0.6389549076110824;0.8088489982533731;0.5;0.3879149261127701;-0.3154710923348193;0.12572127583633652;0.44023870433654066;0.27383953332901;0.5789714455604553;0.3040352463722229;0.5900123703907025;-0.26786502929599054;1.2530345996764556;0.09999999999999998;-0.04339145584387807;0.09009540254501767;0.2695003877446222;0.5879809858149571;0.7143110632896423;-0.5510312914848328;0.30619099736213684;0.628958576325998;2.6725476444011993;4.387137533563176;0.836456409143595;-0.7926013402829324;-0.2672871859612733;0.6350509292613491;-0.5777600100809601;
28;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.20006606229165824;5.940091231015531;2.9758931794140397;2.4264932125424146;-0.47363824419533407;0.0926966741681099;0.48001930117607117;0.2989354133605957;0.5785254334040091;-0.6224651839018408;0.8413681100156233;0.5;0.3278462503591238;-0.3775140210978431;0.1254812992040223;0.44226789906628683;0.26698097586631775;0.5782608985900879;0.3048640191555023;0.5911815720198932;-0.27937110773778545;1.2473616192960721;0.09999999999999998;-0.04561270239882019;0.08899146801731421;0.26241970562643574;0.5871600453918193;0.7004634141921997;-0.5570213794708252;0.3066823184490204;0.6282226541549571;2.6965220716762537;4.407506042760204;0.8336863750112975;-0.7952385093572663;-0.25025723788676113;0.620939563256473;-0.5820471032595013;
29;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.17146515928257355;5.987725966909067;3.039637661616887;2.6075868688829456;-0.4387068483756946;0.09366731345653534;0.48674383759498596;0.2994822561740875;0.5834418246255052;-0.6143935772844783;0.8738002571372824;0.5;0.2544927476812038;-0.43038754788872685;0.11911658822465572;0.44370508280611326;0.24770668148994446;0.5620576739311218;0.3060247302055359;0.5813764093250167;-0.3189342370139584;1.1590118852707998;0.09999999999999998;-0.042476912817250016;0.09053017108961928;0.24345899020821946;0.5711106910400837;0.6861938834190369;-0.5623218417167664;0.3070007264614105;0.6270467258565333;2.720703424602928;4.425917919839355;0.8284904410260823;-0.7947269823529292;-0.23410560521226195;0.606721185183744;-0.5857324022379925;
